user_id,Age Category,Country
79873,Age_Unknown,United States
79888,41-60,United States
79900,31-40,United States
79904,19-30,Canada
79909,Age_Unknown,Canada
79916,11-19,United States
79920,19-30,United States
79921,41-60,Canada
79922,Age_Unknown,United States
79923,Age_Unknown,Canada
79925,41-60,Turkey
79929,19-30,United States
79933,31-40,Germany
79939,31-40,United States
79941,Age_Unknown,United States
79942,19-30,Australia
79946,Age_Unknown,United States
79950,19-30,Portugal
79952,31-40,Australia
79957,41-60,United States
79958,41-60,United States
79959,Age_Unknown,United States
79961,19-30,United States
79962,19-30,United Kingdom
79977,31-40,United States
79978,31-40,Canada
79980,Age_Unknown,United States
79982,Age_Unknown,United States
79989,Age_Unknown,United States
79997,41-60,United States
80004,31-40,United States
80015,41-60,United States
80028,41-60,United States
80036,19-30,United States
80056,31-40,United Kingdom
80061,19-30,Switzerland
80064,Age_Unknown,United States
80066,41-60,United Kingdom
80067,31-40,Australia
80071,19-30,United States
80075,Age_Unknown,Germany
80077,Age_Unknown,Canada
80078,31-40,Germany
80081,11-19,Canada
80084,Age_Unknown,United States
80086,Age_Unknown,Germany
80089,Age_Unknown,United States
80092,19-30,United Kingdom
80096,19-30,Belgium
80105,31-40,United States
80119,61+,Canada
80121,19-30,United States
80123,Age_Unknown,Country_Unknown
80135,19-30,Malaysia
80144,41-60,United States
80145,11-19,United States
80157,19-30,Romania
80192,Age_Unknown,United States
80198,19-30,United States
80201,31-40,United States
80202,31-40,United States
80203,31-40,United States
80208,Age_Unknown,United States
80211,31-40,United States
80214,Age_Unknown,United States
80218,31-40,United Kingdom
80234,Age_Unknown,United States
80238,31-40,United States
80246,31-40,United States
80266,41-60,Germany
80270,Age_Unknown,United States
80276,Age_Unknown,United States
80279,41-60,United States
80288,Age_Unknown,Canada
80289,Age_Unknown,Canada
80301,31-40,United States
80304,Age_Unknown,United Kingdom
80314,19-30,Austria
80322,19-30,United States
80323,Age_Unknown,United States
80327,Age_Unknown,United States
80336,31-40,Canada
80357,Age_Unknown,United States
80365,Age_Unknown,Canada
80371,41-60,Australia
80372,Age_Unknown,United States
80375,Age_Unknown,Canada
80397,31-40,United Kingdom
80404,41-60,United States
80434,41-60,United States
80453,19-30,United States
80466,Age_Unknown,United States
80477,31-40,United States
80480,31-40,United States
80484,19-30,United States
80495,Age_Unknown,Germany
80497,19-30,United States
80503,19-30,United States
80506,31-40,Canada
80510,Age_Unknown,United States
80512,Age_Unknown,United Kingdom
80515,19-30,United States
80516,31-40,United States
80532,41-60,Canada
80535,19-30,United States
80538,31-40,Portugal
80539,Age_Unknown,United Kingdom
80547,31-40,Canada
80555,19-30,United Kingdom
80557,11-19,Country_Unknown
80561,41-60,United States
80565,Age_Unknown,United States
80583,Age_Unknown,Germany
80597,19-30,Sweden
80603,31-40,Spain
80610,Age_Unknown,Italy
80621,31-40,Country_Unknown
80623,Age_Unknown,United States
80631,19-30,Germany
80633,Age_Unknown,United States
80640,Age_Unknown,United States
80642,41-60,United States
80644,Age_Unknown,United States
80653,19-30,Germany
80661,Age_Unknown,Country_Unknown
80669,Age_Unknown,Canada
80672,41-60,United States
80676,Age_Unknown,United States
80677,Age_Unknown,United States
80680,Age_Unknown,United States
80683,19-30,United States
80684,Age_Unknown,United States
80690,Age_Unknown,United States
80691,41-60,Australia
80692,41-60,United States
80693,19-30,United States
80699,Age_Unknown,United States
80719,19-30,United States
80724,Age_Unknown,United States
80731,Age_Unknown,Country_Unknown
80737,Age_Unknown,United States
80738,Age_Unknown,Canada
80749,19-30,United States
80754,19-30,Germany
80758,Age_Unknown,Italy
80767,Age_Unknown,Country_Unknown
80768,41-60,United States
80770,Age_Unknown,Canada
80771,19-30,United States
80776,61+,United States
80779,Age_Unknown,Canada
80781,19-30,Germany
80785,19-30,Canada
80795,Age_Unknown,United States
80800,19-30,United States
80803,19-30,France
80806,61+,United States
80810,31-40,United States
80820,Age_Unknown,United States
80826,41-60,United States
80837,31-40,United States
80841,41-60,United States
80844,31-40,Ecuador
80891,41-60,Spain
80908,19-30,Spain
80929,19-30,United States
80940,Age_Unknown,United States
80945,41-60,Germany
80949,Age_Unknown,United States
80954,Age_Unknown,United States
80980,Age_Unknown,Sweden
80995,19-30,Canada
80996,31-40,United States
80998,Age_Unknown,United States
81011,31-40,United States
81014,Age_Unknown,Germany
81015,11-19,Canada
81020,41-60,United States
81032,Age_Unknown,United States
81033,11-19,Mexico
81045,Age_Unknown,United States
81048,31-40,United States
81050,Age_Unknown,United States
81051,31-40,United States
81059,31-40,Germany
81064,41-60,United States
81068,Age_Unknown,United States
81074,Age_Unknown,United States
81078,41-60,United States
81082,41-60,United States
81083,41-60,United States
81084,31-40,United States
81086,Age_Unknown,United States
81087,31-40,Canada
81088,11-19,United Kingdom
81103,31-40,United States
81121,Age_Unknown,United States
81128,41-60,Germany
81135,Age_Unknown,United States
81136,41-60,United States
81138,Age_Unknown,Canada
81148,19-30,Italy
81151,19-30,United States
81153,19-30,United Kingdom
81154,31-40,United States
81157,Age_Unknown,Germany
81194,31-40,Germany
81197,41-60,Canada
81207,19-30,Portugal
81208,31-40,Country_Unknown
81210,Age_Unknown,Portugal
81211,19-30,Germany
81212,41-60,United States
81213,Age_Unknown,Canada
81215,Age_Unknown,United States
81216,Age_Unknown,United States
81218,Age_Unknown,United States
81226,41-60,Hong Kong
81227,19-30,United Kingdom
81230,Age_Unknown,United States
81234,Age_Unknown,United States
81237,Age_Unknown,United States
81247,41-60,Portugal
81249,Age_Unknown,Canada
81256,Age_Unknown,Italy
81260,Age_Unknown,Italy
81263,11-19,China
81268,31-40,Germany
81274,19-30,United Kingdom
81279,Age_Unknown,Canada
81287,Age_Unknown,Country_Unknown
81292,19-30,United States
81298,19-30,United States
81303,19-30,United States
81306,Age_Unknown,United States
81311,41-60,United States
81318,19-30,United States
81322,31-40,United States
81324,Age_Unknown,United States
81329,Age_Unknown,United States
81331,19-30,United States
81332,Age_Unknown,United States
81333,Age_Unknown,United States
81352,19-30,United States
81353,31-40,United States
81357,Age_Unknown,United States
81359,19-30,Canada
81360,Age_Unknown,Canada
81361,Age_Unknown,United States
81368,19-30,United States
81370,31-40,United States
81373,Age_Unknown,United States
81378,41-60,Germany
81385,11-19,United States
81386,Age_Unknown,United States
81391,31-40,United States
81393,Age_Unknown,United States
81394,Age_Unknown,Canada
81399,19-30,United States
81404,41-60,United States
81406,Age_Unknown,Germany
81412,19-30,United States
81415,19-30,Germany
81418,31-40,United States
81434,Age_Unknown,United States
81446,41-60,Canada
81447,Age_Unknown,United States
81456,31-40,Canada
81458,Age_Unknown,Canada
81459,Age_Unknown,United States
81460,0-10,United States
81466,Age_Unknown,United States
81475,Age_Unknown,United Kingdom
81477,19-30,United States
81481,31-40,Germany
81484,19-30,United States
81490,41-60,Canada
81492,19-30,United States
81496,Age_Unknown,Italy
81517,41-60,United States
81519,Age_Unknown,United States
81527,41-60,United Kingdom
81531,Age_Unknown,United States
81532,Age_Unknown,Canada
81540,31-40,United States
81551,Age_Unknown,United States
81560,Age_Unknown,New Zealand
81564,Age_Unknown,United States
81566,Age_Unknown,United Kingdom
81570,Age_Unknown,United States
81573,31-40,United States
81576,Age_Unknown,Country_Unknown
81578,31-40,United States
81580,Age_Unknown,United States
81581,Age_Unknown,United States
81583,Age_Unknown,Country_Unknown
81587,41-60,New Zealand
81592,Age_Unknown,United States
81596,41-60,United States
81597,Age_Unknown,United States
81609,41-60,United States
81610,61+,United States
81611,41-60,United States
81612,11-19,United States
81617,41-60,United States
81619,19-30,Canada
81633,Age_Unknown,United States
81637,61+,Australia
81639,31-40,United States
81646,31-40,United Kingdom
81654,41-60,United States
81655,41-60,United States
81659,41-60,Canada
81661,Age_Unknown,Country_Unknown
81669,Age_Unknown,United States
81672,Age_Unknown,United States
81674,41-60,United States
81675,41-60,United States
81677,31-40,Canada
81679,Age_Unknown,Germany
81682,31-40,Country_Unknown
81689,19-30,Spain
81699,Age_Unknown,United States
81702,11-19,United States
81703,19-30,France
81705,31-40,Germany
81706,41-60,Germany
81709,Age_Unknown,Canada
81710,41-60,New Zealand
81715,31-40,United States
81727,Age_Unknown,United States
81731,Age_Unknown,Canada
81734,31-40,United States
81735,31-40,United States
81737,Age_Unknown,United States
81741,19-30,United States
81753,61+,United States
81758,Age_Unknown,United States
81760,19-30,Canada
81769,Age_Unknown,United States
81771,31-40,United States
81772,Age_Unknown,United States
81781,Age_Unknown,United Kingdom
81786,41-60,United States
81788,41-60,Australia
81793,Age_Unknown,United States
81795,41-60,United States
81801,Age_Unknown,Norway
81807,41-60,Switzerland
81815,Age_Unknown,United States
81821,Age_Unknown,United States
81835,41-60,United States
81836,Age_Unknown,United States
81841,19-30,United States
81844,31-40,United States
81845,31-40,United Kingdom
81848,31-40,United States
81854,19-30,United States
81855,41-60,United Kingdom
81863,Age_Unknown,United States
81865,19-30,Canada
81870,19-30,United States
81879,61+,United States
81883,Age_Unknown,United States
81893,Age_Unknown,United States
81899,19-30,United States
81901,41-60,United States
81906,31-40,United States
81909,19-30,United States
81921,19-30,Spain
81924,31-40,United States
81927,11-19,United States
81933,41-60,United States
81938,Age_Unknown,Country_Unknown
81950,19-30,Austria
81953,31-40,United States
81955,41-60,United States
81956,31-40,United States
81960,Age_Unknown,Australia
81961,41-60,Canada
81970,19-30,Germany
81971,Age_Unknown,United Kingdom
81977,31-40,United States
81980,Age_Unknown,United States
81982,19-30,Germany
81992,Age_Unknown,United States
82001,Age_Unknown,United States
82002,Age_Unknown,United States
82003,Age_Unknown,New Zealand
82032,0-10,Italy
82046,19-30,United States
82053,31-40,United States
82060,41-60,United States
82074,41-60,Australia
82080,41-60,United States
82082,31-40,Australia
82094,Age_Unknown,United States
82101,Age_Unknown,United States
82102,19-30,Canada
82110,Age_Unknown,United States
82111,Age_Unknown,United States
82114,Age_Unknown,United States
82116,Age_Unknown,Canada
82122,41-60,Netherlands
82123,19-30,United States
82130,19-30,Spain
82140,19-30,United States
82144,19-30,United States
82145,Age_Unknown,United States
82146,11-19,United States
82147,Age_Unknown,Germany
82154,Age_Unknown,United States
82156,Age_Unknown,United States
82157,41-60,United States
82164,41-60,Canada
82171,19-30,Belgium
82174,31-40,Canada
82180,11-19,United States
82188,31-40,United States
82192,Age_Unknown,Australia
82194,Age_Unknown,United States
82199,19-30,United States
82200,41-60,United States
82220,Age_Unknown,United States
82227,31-40,Finland
82229,Age_Unknown,United States
82231,41-60,United States
82244,Age_Unknown,United Kingdom
82247,31-40,United States
82253,41-60,United States
82282,Age_Unknown,Country_Unknown
82298,Age_Unknown,United States
82308,Age_Unknown,United States
82317,19-30,Brazil
82326,19-30,Switzerland
82330,31-40,United States
82337,19-30,Switzerland
82344,Age_Unknown,United Kingdom
82346,Age_Unknown,United States
82356,Age_Unknown,United States
82359,61+,United States
82371,19-30,United Kingdom
82381,61+,United States
82391,41-60,United States
82392,Age_Unknown,United States
82394,31-40,Spain
82398,61+,United States
82405,61+,United States
82407,Age_Unknown,United States
82413,41-60,United States
82414,41-60,United States
82423,31-40,United States
82431,Age_Unknown,United States
82436,19-30,Spain
82439,Age_Unknown,United States
82444,Age_Unknown,Country_Unknown
82445,41-60,United States
82446,Age_Unknown,United States
82481,41-60,United States
82483,41-60,United States
82487,31-40,United States
82488,Age_Unknown,United States
82489,Age_Unknown,United States
82491,41-60,United States
82494,61+,United States
82497,41-60,United States
82498,Age_Unknown,Country_Unknown
82510,Age_Unknown,United States
82511,Age_Unknown,Italy
82521,31-40,United Kingdom
82523,Age_Unknown,Canada
82537,Age_Unknown,United States
82538,31-40,Australia
82541,Age_Unknown,Canada
82548,19-30,Canada
82550,11-19,United States
82562,19-30,United States
82563,41-60,Canada
82565,Age_Unknown,United States
82572,41-60,United States
82578,Age_Unknown,United States
82587,Age_Unknown,Canada
82599,Age_Unknown,United States
82600,41-60,United States
82602,11-19,United States
82604,41-60,United States
82605,Age_Unknown,United States
82607,31-40,United Kingdom
82608,Age_Unknown,United States
82609,Age_Unknown,United Kingdom
82612,Age_Unknown,Canada
82617,Age_Unknown,United States
82621,Age_Unknown,United States
82624,Age_Unknown,Country_Unknown
82628,41-60,United States
82635,19-30,United States
82640,31-40,United Kingdom
82643,Age_Unknown,Canada
82647,Age_Unknown,United States
82653,41-60,United States
82657,61+,United States
82659,41-60,United States
82665,Age_Unknown,United States
82666,Age_Unknown,United States
82673,19-30,United States
82676,31-40,Country_Unknown
82678,31-40,United States
82684,Age_Unknown,Germany
82685,Age_Unknown,United States
82693,41-60,United Kingdom
82699,31-40,Canada
82702,11-19,United Kingdom
82711,19-30,United Kingdom
82720,Age_Unknown,United States
82721,31-40,United Kingdom
82743,Age_Unknown,United States
82751,19-30,Canada
82752,19-30,Germany
82763,Age_Unknown,United Kingdom
82769,19-30,Australia
82772,19-30,Australia
82776,19-30,United States
82778,41-60,United Kingdom
82783,Age_Unknown,United States
82785,31-40,United States
82795,Age_Unknown,United States
